source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 6854626246593473792,6854626246593473792,6854626246593473792,HD 196761,GJ 796,101997,310.0514064479976,-23.77181575077584,6.179915428161621,6.179915428161621,6.542906284332275,5.640710353851318,0.902195930480957,68.15574658958347,14.67227710117747,5525.39990234375,0.9262577295303345,0.5525801181793213,0.8462783694267273,0.7458378192272952,244.4240535852034,240,0.07163355440662891,0.6659024606537542,0.04315003221947609,0.4011208555857856,0.2226197398538432,0.480933953556495,0.2733330057723669,0.6582975093977125,0.3695719893254688,1.528241972898547,,-4.92172697787,1.659331725494531,HD_number_match,G,PM*,GAIA,G7.5IV-V,G7.5IV-V,0,0,0,0,0.0
Gaia DR3 4270446404294208000,4270446404294208000,4270446404294208000,HD 170493,GJ 715,90656,277.4691296783961,-1.818962486339465,8.018656087083816,7.68353271484375,8.2528076171875,6.969098091125488,1.283709526062012,53.15862953107903,18.81162115767776,4658.39453125,0.7439343333244324,0.253663033246994,0.7473657727241516,0.522407120178033,159.8783262229466,218,0.09625006852195914,0.6710870953688542,0.078721754886421,0.548873934744414,0.3871480104431506,0.3340001471034404,0.2511215639691781,0.6048032861960386,0.4733510144312221,1.782111976480894,4.542600154876709,-4.92399972165,1.644979393903362,HD_number_match,K,PM*,GAIA,K4V,K4V,0,0,0,0,0.0
Gaia DR3 3052753116376444800,3052753116376444800,3052753116376444800,HD  52919,GJ 1094,33955,105.6779216810312,-6.800619953537471,8.34030846391201,7.993809700012207,8.575010299682617,7.269191265106201,1.305819034576416,52.31876162072341,19.11360225322881,4507.94970703125,0.7417564988136292,0.2052848339080811,0.7047330737113953,0.4723979360305669,137.6811769829941,228,0.1016854317813221,0.6732082169694443,0.08838975763358092,0.585184230351022,0.4445709173333931,0.2971665086338235,0.2303221438936623,0.5547097879961477,0.5114437113162735,2.119275408358601,4.547200202941895,-4.782941605,2.820440457243908,HD_number_match,K,PM*,GAIA,K4V,K4V,0,0,0,0,0.0
Gaia DR3 2689454850844597504,2689454850844597504,2689454850844597504,HD 202751,GJ 825.3,105152,319.514469559719,0.1607391991933428,8.152573497667312,7.855156898498535,8.38508129119873,7.167411804199219,1.217669486999512,49.48043759824748,20.21000719758021,4879.5751953125,0.715,0.258123904466629,0.7798569798469543,0.5227807491870031,163.256176905099,228,0.09949780723471648,0.6803498907651434,0.082665690233663,0.5652546009162116,0.4157612046568431,0.3519986334041268,0.2575284514084464,0.6202336877764985,0.5004171389568164,1.507513296113548,,-5.07009316855,0.9411207311057976,HD_number_match,K,PM*,,K4/5V,K4V and K5V,0,0,0,0,0.0
Gaia DR3 3626268998574790656,3626268998574790656,3626268998574790656,HD 112758,GJ 491 A,63366,194.7527864492255,-9.833210907654898,7.512199866957665,7.326254367828369,7.739413738250732,6.734436988830566,1.004976749420166,49.82633249387094,20.06970912665524,5203.25,0.8143009543418884,0.378554493188858,0.7996776700019836,0.6253030245377764,200.118198618782,237,0.08819618810581123,0.7038717692924871,0.06825397881731829,0.5447179732276012,0.3499625020701015,0.4122734639975267,0.2651856779554795,0.6386754165774611,0.4522133243714058,1.592355515864941,,-4.84737264243,2.204760469502352,HD_number_match,K,**,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 4692263904164105856,4692263904164105856,4692263904164105856,HD   7788B,GJ 55.3 B,,18.9446548028231,-68.87450095945337,7.539847667045593,7.331969261169434,7.768303871154785,6.713414192199707,1.054889678955078,47.65001105500723,20.98635399781123,4992.54052734375,0.8275924324989319,0.4130944907665253,0.8590719699859619,0.6585482410712963,214.5440124109368,232,0.08547418155906517,0.7057371817475072,0.06197504700860656,0.5117111882995798,0.3143886953461393,0.4164959498477889,0.2782630518385618,0.6701710737973771,0.4335957409181435,1.305352676036553,4.492599964141846,,,Not found,K,PM*,GAIA,K1V,K1V,0,0,0,0,0.0
Gaia DR3 4079684229322231040,4079684229322231040,4079684229322231040,HD 172051,GJ 722,91438,279.722148569977,-21.05255555408361,5.679285526275635,5.679285526275635,6.020049095153809,5.162708282470703,0.8573408126831055,76.74052986202392,13.0309238390451,5883.66650390625,0.9600870013237,0.6832165718078613,0.8911534547805786,0.8174280181292475,275.4623493278622,239,0.0716025030098957,0.7094376849228147,0.03990180402552217,0.3953471217088327,0.2054166901238937,0.54193069203292,0.2841533200769431,0.6843572453504756,0.3686136387084425,1.35660403518819,,-4.90736141478,1.752992473570252,HD_number_match,,**,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 602079652404802688,602079652404802688,602079652404802688,HD  73667,GJ 315,42499,129.9611370971114,11.52044772882236,7.571793314557076,7.361432552337646,7.800255298614502,6.745133399963379,1.055121898651123,54.25133390879819,18.43272649629404,5039.169921875,0.8245683312416077,0.3194912970066071,0.7817063331604004,0.5781228803289584,176.7910087602136,188,0.09239985392785716,0.7135110189584162,0.07159857961402587,0.5528837257282406,0.3269815227173641,0.3716893056001014,0.2444733458512091,0.5887916617797889,0.4219782724610662,1.726218471794399,,-5.02122380182,1.134405932351998,HD_number_match,K,PM*,GAIA,K2V,K2V,0,0,0,0,0.0
Gaia DR3 6316161317608434944,6316161317607999232,6316161317608434944,HD 136713,GJ 1191,75253,230.6526362442149,-10.66203222725446,7.945401805791855,7.682665348052979,8.176029205322266,7.033907890319824,1.142121315002441,45.27990050491214,22.08485418141579,4829.25732421875,0.8310225605964661,0.3267957866191864,0.7602887749671936,0.5893190549332536,181.2435588478188,229,0.09231290685237162,0.7225203290591792,0.07485529191081551,0.585881996216587,0.3772908795521629,0.3653740034725256,0.2506071105733613,0.603564272311819,0.465281971805602,1.890937081779693,4.51609992980957,-4.8120649564,2.523319084438677,HD_number_match,K,PM*,GAIA,K2V,K2V,0,0,0,0,0.0
Gaia DR3 1185619988280226944,1185619988280226944,1185619988280226944,HD 130004,,72146,221.349701547571,13.84531220029897,7.84170073984623,7.596662521362305,8.071759223937988,6.952495098114014,1.119264125823975,53.16069304359237,18.81089095621813,4813.6064453125,0.8093724250793457,0.2686449885368347,0.7238703966140747,0.5346267837639957,158.6883809331215,182,0.09826303603826297,0.7229291420655362,0.08000017413079415,0.5885677827718264,0.3594856977360285,0.3365868461503101,0.2336758495637851,0.5627868809313983,0.4415509898031371,2.133860163814942,4.533599853515625,-4.82734242105,2.38018975236745,HD_number_match,K,PM*,GAIA,K0V,K0V,0,0,0,0,0.0
Gaia DR3 3642413746280598784,3642413746280598784,3642413746280598784,HD 125455,GJ 544 A,70016,214.8924391019021,-5.151728184565362,7.558106646809578,7.352909564971924,7.786069869995117,6.750986576080322,1.035083293914795,48.90154186736446,20.44925296450361,5175.0,0.8349151015281677,0.3785649836063385,0.7913695573806763,0.6260041451773449,197.9647738003746,222,0.09073243616200323,0.7336321072565454,0.07090806340059545,0.5733388650689023,0.3518790596462852,0.4064036014719274,0.2593467914058241,0.6246129931155283,0.4502568930099167,1.684629096110494,,-5.2401202001,0.4913607566061732,HD_number_match,G,PM*,GAIA,K1V,K1V,0,0,0,0,0.0
Gaia DR3 5965924361179144832,5965924361179144832,5965924361179144832,HD 154590,GJ 654.3,83846,257.0291897550524,-41.72534693322215,8.272146168193817,7.926979541778564,8.507072448730469,7.192235946655273,1.314836502075195,48.25402769309368,20.72365868317194,4724.9599609375,0.73,0.319398820400238,0.8433794975280762,0.5848188016573802,191.1673951698483,250,0.1010823031081567,0.7386746877148422,0.08290818273886755,0.6058644699469276,0.4366111083921292,0.3784338576307303,0.2851365431912901,0.6867252481664105,0.5323196690715973,1.216896782063928,,-4.83868887726,2.279168656314401,HIP_number_match,K,SB*,,K4V,K4V,0,0,0,0,0.0
Gaia DR3 3480332916165099904,3480332916165099904,3480332916165099904,HD 102438,GJ 446,57507,176.8144958721623,-30.28752372803208,6.304665088653564,6.304665088653564,6.647039890289307,5.786444187164307,0.860595703125,56.36256241989167,17.74227354232349,5481.9853515625,0.9539092779159546,0.7108606696128845,0.9036883115768433,0.8474197430086023,291.7007818613919,260,0.07393150773175587,0.7434270924047448,0.0430417443205837,0.4328113927877555,0.2311014341388813,0.5318593441040679,0.3022208256201667,0.7278711776197407,0.396955972267317,1.29256108807597,4.424799919128418,-5.22146770523,0.5276714649264592,HD_number_match,G,PM*,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 3724242219117947904,3724242219117947904,3724242219117947904,HD 122742,GJ 538,68682,210.8851530689097,10.78538611930014,6.107363700866699,6.107363700866699,6.456031799316406,5.528327465057373,0.9277043342590332,66.14686931896217,15.11787345789519,5303.8095703125,0.9501379132270813,0.6082619428634644,0.8255466818809509,0.7894910102116042,262.8274506093181,198,0.07728955128289793,0.7486756354697897,0.04126127863803917,0.3996829259825893,0.1933450842698295,0.4859318985898329,0.2853467075035276,0.6872314096631505,0.3621689705028337,1.688735913836567,4.410200119018555,-4.97294757373,1.364291042204899,HD_number_match,G,SB*,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 6791154257817212672,6791154257817212672,6791154257817212672,HD 202940A,GJ 9734 A,105312,319.9371887356909,-26.35444944118818,6.44551420211792,6.44551420211792,6.742599964141846,5.773307800292969,0.969292163848877,54.02880462196225,18.50864565664494,5209.2265625,0.95,0.7333838939666748,1.051409363746643,0.8701419261078045,304.1351404111966,263,0.07381893833376532,0.7506381626363092,0.03978502198047925,0.4045595408707204,0.2148370487702763,0.525209475341278,0.3162012687957224,0.7615417945170251,0.3986184263706702,0.8173500317694072,,-4.85675239425,2.127115271249524,HD_number_match,F,SB*,,G7V,G7V,0,0,0,0,0.0
Gaia DR3 5052007684818274816,5052007684818274816,5052007684818274816,HD  17970,GJ 3187,13388,43.08433534689616,-33.45059745667209,8.058866364865303,7.856889724731445,8.286812782287598,7.252404689788818,1.034408092498779,39.30455583553862,25.442343228207,4990.1015625,0.79,0.3804227411746979,0.8333396911621094,0.6320280328209262,206.4591947291111,247,0.09540286123941395,0.7539613988856002,0.0762764527008466,0.6028068784650099,0.3992570035798825,0.409031807200218,0.27980766307594,0.673891128489201,0.4993711579743266,1.365088755359569,4.482800006866455,-5.09231506476,0.8644840652933999,HD_number_match,K,PM*,GAIA,K2V,K2V,0,0,0,0,0.0
Gaia DR3 6017724140678769024,6017724140678769024,6017724140678769024,HD 148704,GJ 629,80925,247.8726500096413,-39.01373140896095,7.272810984759331,7.05654764175415,7.501365661621094,6.442519664764404,1.058845996856689,44.34148890203341,22.55224226253129,4944.83056640625,0.86,0.6254984140396118,1.077624678611755,0.8118191046028878,288.0599879865074,271,0.0814222085434794,0.7609002607790215,0.0506679065433334,0.4734976364754597,0.2777460183834718,0.4947775721433796,0.3310907901763635,0.797401843007338,0.4463317269995957,0.6872201192059494,4.342999935150146,-4.97536384139,1.351748895195939,HD_number_match,K,**,,K1V,K1V,0,0,0,0,0.0
Gaia DR3 2549518150551364864,2549518150551364864,2549518150551364864,HD   4256,GJ 31.4,3535,11.27016921434476,1.782975116947183,8.010639587016106,7.732995510101318,8.24209976196289,7.066520214080811,1.17557954788208,44.66012200001708,22.3913405341709,4776.3037109375,0.78,0.3301259279251099,0.8049137592315674,0.5934595855564987,189.0526132208612,210,0.1003846756730666,0.763864437352716,0.08038476752041585,0.611677676916437,0.3879829629725367,0.375371193686892,0.2698406661090067,0.6498865291874576,0.4845139832591011,1.495707077809863,4.509500026702881,-4.96077301317,1.429278293574586,HD_number_match,K,PM*,,K3V,K3V,0,0,0,0,0.0
Gaia DR3 4418203587193988480,4418203587193988480,4418203587193988480,HD 135204,GJ 580,74537,228.4564135927773,-1.35362637952841,6.388939380645752,6.388939380645752,6.769169330596924,5.831610679626465,0.937558650970459,57.92051412635043,17.265040117195,5260.91162109375,0.8447307348251343,0.6310315728187561,0.9284696578979492,0.8054998601475145,287.2647377482602,216,0.0834407329960954,0.7697965999311247,0.04397807170146056,0.4057271413099374,0.2152257311078054,0.5188564665448683,0.3282350075004738,0.7905239519981381,0.4083533467580249,1.055395283040529,4.410399913787842,,,Not found,G,**,GAIA,G9V,G9V,0,0,0,0,0.0
Gaia DR3 6182398370808620032,6182398370808620032,6182398370808620032,HD 114747,,64475,198.2251993558663,-30.71107971189934,8.022516683158875,7.802766799926758,8.251133918762207,7.189774513244629,1.061359405517578,35.91601819032161,27.84273007940153,5020.71533203125,0.83,0.4523918032646179,0.8550710082054138,0.6884214750976442,228.9738206999556,274,0.09142223458383854,0.7729013727301535,0.07216687672323016,0.6101128280110173,0.3978372621233138,0.4354966843378913,0.2895373698831535,0.6973242361750422,0.5039870527238982,1.327613156353538,4.484499931335449,-5.10287878765,0.8302735684751774,HD_number_match,K,PM*,GAIA,K2III-IV,K2,0,0,0,0,0.0
Gaia DR3 5848544412499643264,5848544412499643264,5848544412499643264,HD 130042A,,,222.3475044444685,-67.23741120302266,7.202099800109863,7.202099800109863,7.587108612060547,6.61672306060791,0.9703855514526367,41.83661887023915,23.90250519769796,5343.0,0.9453098773956299,0.5603445768356323,0.837211012840271,0.756575686884336,247.1921848389969,258,0.08235871751160528,0.7789845763118675,0.06105078787750357,0.5774449088715035,0.3265692130614186,0.4705922536869628,0.2742640951610391,0.6605399529103706,0.4405483123408367,1.610903029623321,,,,Not found,G,PM*,,,,0,0,0,0,0.0
Gaia DR3 6244076338858859776,6244076338858859776,6244076338858859776,HD 144253,GJ 610,78843,241.4200667195948,-20.45159098853404,7.376128236346245,7.051029682159424,7.609967708587646,6.33879566192627,1.271172046661377,55.88087716773176,17.89520942912913,4704.0,0.8304146528244019,0.5494610667228699,1.117607712745667,0.7676231941069952,269.5366919402099,241,0.0873736798107695,0.7802039924483973,0.05584414237548353,0.498660728614965,0.2886933833207685,0.4596588784156812,0.3294943370601643,0.7935569318986538,0.451689329709008,0.5948765276414847,,-4.99074117705,1.274587473877737,HD_number_match,K,SB*,GAIA,K3V,K3V,0,0,0,0,0.0
Gaia DR3 6796392812250051712,6796392812250051712,6796392812250051712,HD 194640,GJ 790,100925,306.9342721592136,-30.87016390569721,6.442749977111816,6.442749977111816,6.797461032867432,5.913722991943359,0.8837380409240723,51.79885411022035,19.30544636899007,5472.486328125,0.9284582734107971,0.7325604557991028,0.9281632900238037,0.8605855573690554,302.5890079575367,246,0.07955410716586428,0.7953290090678855,0.04694676783156802,0.4693425351449663,0.2451809749966408,0.5454944143726963,0.3154824139745104,0.7598104985211933,0.4154738326159734,1.161152409937974,4.422200202941895,-4.88158478821,1.934502305190922,HD_number_match,G,PM*,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 3786697056556771584,3786697056556771584,3786697056556771584,HD  98281,GJ 423.1,55210,169.5952622804983,-5.067973226795478,7.086581230163574,7.086581230163574,7.459262371063232,6.538774490356445,0.9204878807067871,45.18025536591975,22.13356236924498,5358.703125,0.8892189860343933,0.5477319359779358,0.8589231967926025,0.7475441473638869,250.3192032724947,225,0.0878457695464796,0.8010315712137956,0.06247952034768995,0.5697265629429512,0.3121043770381781,0.4793787426173339,0.2878416323012918,0.6932402075244324,0.4388165758503148,1.40328451041365,4.480899810791016,-5.11494685486,0.7928448708061566,HD_number_match,G,PM*,GAIA,G8V,G8V,0,0,0,0,0.0
Gaia DR3 14163878724940672,14163878724940672,14163878724940672,HD  20165,GJ 9112,15099,48.69858114260678,8.97899582038987,7.796942390227318,7.586811542510986,8.025208473205566,6.977957248687744,1.047251224517822,43.26493093675096,23.11340798074776,5050.0,0.8232421278953552,0.3880876302719116,0.801398515701294,0.6369058987481967,204.5937564244898,197,0.09980110830537699,0.8082445566786876,0.0781062861077643,0.6325478911098174,0.3651189653851002,0.4080631327300073,0.269587516142685,0.64927684067998,0.4665345034901521,1.599491679957707,,-5.00761905452,1.194957252660107,HD_number_match,K,PM*,GAIA,K1V,K1V,0,0,0,0,0.0
Gaia DR2 6317854874752594048,6317854874752594048,,HD 137763,GJ 586 A,75718,232.0403966805703,-9.349604909843883,6.876301613345146,6.657213687896729,7.103602409362793,6.095133304595947,1.008469104766846,51.14208604805768,19.55336743714972,5244.0,0.9,0.6532633304595947,0.979200005531311,0.8201137093626198,285.9124820824306,230,0.08458361372524317,0.8127379175980166,0.05286324693293042,0.5079466735637641,0.2669625905180278,0.511601458063264,0.313962979670367,0.7561510801670699,0.427152359069356,0.9585798325378987,,-4.96393768596,1.412093458947433,HD_number_match,unknown,SB*,,G9V,G9V,0,0,0,0,0.0
Gaia DR3 4467355158571184256,4467355158571184256,4467355158571184256,HD 148653B,GJ 627 B,,247.2184021509794,18.41543716752164,7.779334731731415,7.583468437194824,8.008381843566895,6.929751396179199,1.078630447387695,51.79085053099461,19.30842976601712,4965.853515625,0.8087957501411438,0.2782862782478333,0.7127173542976379,0.5410629561450143,161.6201606025788,139,0.1107743128678378,0.8195744122614346,0.08934883185164069,0.661055929441158,0.3508721262777575,0.3484511180754086,0.2343247898732215,0.5643497942292002,0.435009813641812,2.234018983786619,4.622900009155273,,,Not found,K,PM*,GAIA,K3V,K3V,0,0,0,0,0.0
Gaia DR3 5264749303462961280,5264749303461634816,5264749303462961280,HD  43834,GJ 231,29271,92.56235755341913,-74.75398809344104,4.900140285491943,4.900140285491943,5.256069183349609,4.368094921112061,0.8879742622375488,97.9157940060883,10.21285697726989,5495.93701171875,0.9343641996383667,0.8402690291404724,0.9727301001548767,0.920813298813541,333.8432058583791,203,0.07900633069448178,0.8196185407323847,0.02568002305059631,0.2664067908696567,0.1218200685995492,0.5815804768594744,0.3350273542061479,0.8068826969169087,0.3747876941557867,1.015170818593871,4.368599891662598,-4.91105159271,1.728440190206734,HD_number_match,F,PM*,GAIA,G7V,G7V,0,0,0,0,0.0
